10.12275, 3.00000
10.15965, 2.86920
10.21901, 2.67908
10.26376, 2.56316
10.34002, 2.37768
10.45244, 2.11802
10.50415, 1.93254
10.59074, 1.77720
10.68598, 1.59868
10.73789, 1.48740
10.80867, 1.34365
10.98902, 1.03761
11.10277, 0.88460
11.21291, 0.74085
11.33435, 0.59711
11.45452, 0.47964
11.59633, 0.36294
11.78851, 0.24934
12.05697, 0.15141
12.31791, 0.10559
12.50438, 0.10465
12.61897, 0.11337
12.77052, 0.14269
12.92725, 0.17515
13.17106, 0.23079
13.43226, 0.28180
13.70508, 0.33689
13.93722, 0.36581
14.43645, 0.40116
14.91190, 0.38381
15.16421, 0.36526
15.45127, 0.32353
15.72963, 0.28235
16.02536, 0.23162
16.28533, 0.20058
16.59952, 0.16560
16.81704, 0.15428
17.15652, 0.18906
17.40859, 0.27252
17.55722, 0.33744
17.78969, 0.48582
17.94186, 0.59711
18.12008, 0.76095
18.23489, 0.88349
18.40234, 1.08862
18.49951, 1.23700
18.57551, 1.33736
18.64554, 1.45640
18.74419, 1.61121
18.82951, 1.74706
18.88520, 1.88126
19.34158, 2.91833
19.35350, 2.99128
